Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
"Vice President, End User Technology: VIP Support",Santander,,"New York, New York",Full Time,,,,,,,,Compensation information provided in the description,On Site,"Vice President, End User Technology: VIP Support

Country: United States of America

It Starts Here:

Santander is a global leader and innovator in the financial services industry and is evolving from a high-impact brand into a technology-driven organization. Our people are at the heart of this journey and together, we are driving a customer-centric transformation that values bold thinking, innovation, and the courage to challenge what's possible. This is more than a strategic shift. It's a chance for driven professionals to grow, learn, and make a real difference.

If you are interested in exploring the possibilities We Want to Talk to You!

:
The provides high-touch, white-glove technology support to Santander's senior executives, board members, and other critical business leaders. This role is accountable for delivering a seamless, secure, and reliable technology experience across all devices, platforms, and collaboration tools. Operating with the highest level of professionalism, discretion, and urgency, the specialist ensures that executive users receive proactive, world-class service in alignment with Santander's operational excellence and risk management standards.



:










:



The base pay range for this position is posted below and represents the annualized salary range. For hourly positions (non-exempt), the annual range is based on a 40-hour work week. The exact compensation may vary based on skills, experience, training, licensure and certifications and location.



Minimum:

$97,500.00 USD

Maximum:

$170,000.00 USD



Your contribution matters and it's recognized. You can expect a fair and competitive rewards package that reflects the impact you create and the value you deliver. We know rewards go beyond numbers. Offering more than just a paycheck our benefits are designed to support you, your family and your well-being, now and into the future. Santander Benefits - 2025 Santander OnGoing/NH eGuide (foleon.com)



We embrace a strong risk culture and all of our professionals at all levels are expected to take a proactive and responsible approach toward risk management.



At Santander, we value and respect differences in our workforce. We actively encourage everyone to apply. Santander is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, genetics, disability, age, veteran status or any other characteristic protected by law.



Frequent minimal physical effort such as sitting, standing and walking is required for this role. Depending on location, occasional moving and lifting light equipment and/or furniture may be required.



This job description does not list all of the job duties of the job. You may be asked by your supervisors or managers to perform other duties. You may be evaluated in part based upon your performance of the tasks listed in this job description. The employer has the right to revise this job description at any time. This job description is not a contract for employment and either you or the employer may terminate your employment at any time for any reason.



If this sounds like a role you are interested in, then please apply.

We are committed to providing an inclusive and accessible application process for all candidates. If you require any assistance or accommodation due to a disability or any other reason, please contact us at to discuss your needs.",https://www.dice.com/job-detail/a1d282da-125c-4a58-9c80-6b2cb3ede500
"Associate, Test Systems Engineer (Salt Lake City, UT)",L3Harris Corporation,,"Salt Lake City, UT",Full Time,,,,,,,,,On Site,"L3Harris is dedicated to recruiting and developing high-performing talent who are passionate about what they do. Our employees are unified in a shared dedication to our customers' mission and quest for professional growth. L3Harris provides an inclusive, engaging environment designed to empower employees and promote work-life success. Fundamental to our culture is an unwavering focus on values, dedication to our communities, and commitment to excellence in everything we do.

L3Harris Technologies is the Trusted Disruptor in the defense industry. With customers' mission-critical needs always in mind, our employees deliver end-to-end technology solutions connecting the space, air, land, sea and cyber domains in the interest of national security.

Job Title: Associate, Test Systems Engineer (Salt Lake City, UT)





The System Engineer - Test position owns the test process, including concept, design, root cause analysis, and corrective action. This Engineer will become a subject matter expert via collaboration with Design and Systems Engineering. This Engineer will then apply their knowledge to create and refine test processes implemented by Testers and Technicians in Operations. Whenever issues arrise, this Engineer is dedicated to the determine why the issue occur and implementing corrective action to prevent future, similar failures.







L3Harris Technologies is proud to be an Equal Opportunity Employer. L3Harris is committed to treating all employees and applicants for employment with respect and dignity and maintaining a workplace that is free from unlawful discrimination. All applicants will be considered for employment without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender (including pregnancy, childbirth, breastfeeding or other related medical conditions), gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, characteristic or membership in any other group protected by federal, state or local laws. L3Harris maintains a drug-free workplace and performs pre-employment substance abuse testing and background checks, where permitted by law.

Please be aware many of our positions require the ability to obtain a security clearance. In addition, applicants who accept a conditional offer of employment may be subject to government security investigation(s) and must meet eligibility requirements for access to classified information.

By submitting your resume for this position, you understand and agree that L3Harris Technologies may share your resume, as well as any other related personal information or documentation you provide, with its subsidiaries and affiliated companies for the purpose of considering you for other available positions.

L3Harris Technologies is an E-Verify Employer. Please click here for the E-Verify Poster in English or Spanish . For information regarding your Right To Work, please click here for English or Spanish .",https://www.dice.com/job-detail/1df79069-8170-4faa-8c30-c97f0c7ec25e
Installation & Repair Technician - Panama City,Clearwave Fiber LLC,,"Panama City, Florida",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj05NmMxYmNlZWFiNmQtMzA2MzItMzkwNDE5ODcmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI2OTQ0MmU0Zi1kNjliLTQyMTUtYTllOC1hYWZiNGJkYjc3NmUiLCJqb2JUaXRsZSI6Ikluc3RhbGxhdGlvbiAmIFJlcGFpciBUZWNobmljaWFuIC0gUGFuYW1hIENpdHkiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Preschool Classroom Aid / CDA Specialist,"Connecticut Institute for Communities, Inc.",,"Danbury, Connecticut",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj01YjgxZjc5MzEzYmQtMzA2MzItMzgwOTM1ODQmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI3NDU3N2YzOS1lMjIzLTQ1M2QtODUyMi01ZjI3YWE5MmRkMWEiLCJqb2JUaXRsZSI6IlByZXNjaG9vbCBDbGFzc3Jvb20gQWlkIC8gQ0RBIFNwZWNpYWxpc3QiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Armed Security Officer - Experience Required,Allied Universal,,"Covington, Kentucky",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTFiNWNiYjRkMTUmaj0xMDQzMl8yMDI1LTE1MDA1MDImanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiI5NTIzYjIxYy04NWEyLTRiNjUtYjk2OS03NGJjYTFjOGZhM2IiLCJqb2JUaXRsZSI6IkFybWVkIFNlY3VyaXR5IE9mZmljZXIgLSBFeHBlcmllbmNlIFJlcXVpcmVkIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Armed Security Officer - PT,Allied Universal,,"Santa Cruz, California",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTFiNWNiYjRkMTUmaj0xMDQzMl8yMDI1LTE1MDQxMjYmanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiI5OThlYjRlNS04NWQxLTRmZmMtODY1OC1jZTQzZTAxN2Q2YWYiLCJqb2JUaXRsZSI6IkFybWVkIFNlY3VyaXR5IE9mZmljZXIgLSBQVCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
"Quant, Macro Rates Flow VP",Barclays,,"New York, New York",Full Time,,,,,,,,"USD 150,000.00 per year",On Site,"Job Description

Purpose of the role

To provide quantitative and analytical expertise to support trading strategies, risk management, and decision-making within the investment banking domain, applying quantitative analysis, mathematical modelling, and technology to optimise trading and investment opportunities.

Accountabilities
Development and implementation of quantitative models and strategies to derive insight into market trends and optimize trading decisions, pricing, and risk management across various financial products and markets.



All colleagues will be expected to demonstrate the Barclays Values of Respect, Integrity, Service, Excellence and Stewardship - our moral compass, helping us do what we believe is right. They will also be expected to demonstrate the Barclays Mindset - to Empower, Challenge and Drive - the operating manual for how we behave.

Join Barclays as a Quant, Macro Rates Flow VP. At Barclays, our vision is clear -to redefine the future of banking and help craft innovative solutions. In this role, you will support pricing, risk, and analytics across USD and LatAM rates and FX-linked linear products. You will design and implement robust models and tools to enhance flow trading, hedging, and risk management in fast-moving markets. Lastly, you will work closely with trading, sales, and technology teams to convert market insight into robust, scalable quantitative solutions.

To be successful as a Quant, Macro Rates Flow VP, you should have:


Some other highly valued skills may include:


You may be assessed on the key critical skills relevant for success in this role, such as risk and controls, change and transformation, business acumen strategic thinking and digital and technology, as well as job-specific technical skills.

This role is located in our New York, NY office.

Minimum Salary: $150,000

Maximum Salary: $225,000

The minimum and maximum salary/rate information above include only base salary or base hourly rate. It does not include any other type of compensation or benefits that may be available.",https://www.dice.com/job-detail/9417dfcd-42b6-4ba3-9b9f-5700e8f9272a
Customer Service Operations Analyst,Johnson Controls,,"Lubbock, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTFiNWNiYjRkMTUmaj0yMjQxM19XRDMwMjU2NTIwJmpwaWQ9NTM5MzU5NzY4MSIsImpvYklkIjoiZWU1NWM5MTAtYjNkOC00NGZiLTg0YmMtYWUyMjc1NDZiYjZhIiwiam9iVGl0bGUiOiJDdXN0b21lciBTZXJ2aWNlIE9wZXJhdGlvbnMgQW5hbHlzdCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
On- Site Field Service Manager-,"Canon U.S.A., Inc.",,"West Columbia, South Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1mNjgwOGNkYWUyNGYtMzA2MzItMzkyMjk2MjEmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIzNjQ2NDM1Ni05NGU3LTRiZDQtYTUxNC03NDA0MjFmMTVmYTIiLCJqb2JUaXRsZSI6Ik9uLSBTaXRlIEZpZWxkIFNlcnZpY2UgTWFuYWdlci0iLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
"Specialist, Field Support Sol- Trainer","Canon U.S.A., Inc.",,"Boca Raton, Florida",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj04NTg2NTBlMDk4NzgtMzA2MzItMzkwMDg2ODcmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI4NjA5ZTA3ZC1hYWRkLTRjODMtYWRkOC0yODczMWYwZDE2ZTEiLCJqb2JUaXRsZSI6IlNwZWNpYWxpc3QsIEZpZWxkIFN1cHBvcnQgU29sLSBUcmFpbmVyIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Field Service Technician II,"Canon U.S.A., Inc.",,"Arlington, Virginia",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj0xZDJmNzdmMTFlMGQtMzA2MzItMzkxNTU1OTAmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI2MTM4MjMzMS02NWMyLTRjMmEtYmRjZi1kZjY5NzU4ZGNkODciLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Field Service Technician II - Staten Island Area,"Canon U.S.A., Inc.",,"Roseland, New Jersey",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1jNzBlYjc1ODQ2ZDgtMzA2MzItMzg0NzUyMDYmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI3N2Y4Y2YyYy0yZDMxLTQ1ODgtYjcxNS01NjM4NmU5YmEzZmIiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIFN0YXRlbiBJc2xhbmQgQXJlYSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Field Service Technician II - Production Equipment,"Canon U.S.A., Inc.",,"Itasca, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj01MjliMGMzMTUyYTgtMzA2MzItMzkwNjc3MzAmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI1OTIwMjVmNi04YTBjLTRmNmYtOGJhNC0yYmMwYjJkMjM1ZTkiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIFByb2R1Y3Rpb24gRXF1aXBtZW50Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Field Service Technician II,"Canon U.S.A., Inc.",,"Austin, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj00OGEwYTE0MTc2MWQtMzA2MzItMzkyMjk2MjMmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI1Y2UyZjJmMi1mZjQyLTQ1NjAtOTJkYy0xNzhlYTgwOTQxYjciLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
"Field Service Technician II - High Point, NC Area","Canon U.S.A., Inc.",,"Durham, North Carolina",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj0wMGJiYzljMmFmY2MtMzA2MzItMzg1Mjk2OTAmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIzYjAxY2MyNy01Yjg0LTRkNGYtOGJkNy0zMTRiMDI3ODQ3ZmMiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIEhpZ2ggUG9pbnQsIE5DIEFyZWEiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
"Technician, Field Svc II","Canon U.S.A., Inc.",,"Dedham, Massachusetts",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj01N2JhOGZiNDY5NjItMzA2MzItMzg4MjE1NzkmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIxM2Y5ZmFiMy1lNGVkLTRjYzQtYjdiOS1kY2VlOWQyNWQ0MTMiLCJqb2JUaXRsZSI6IlRlY2huaWNpYW4sIEZpZWxkIFN2YyBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Field Service Technician II,"Canon U.S.A., Inc.",,"Scottsdale, Arizona",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj0yYjlmZDkwMTc1ODItMzA2MzItMzg2NzAzODcmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJjYTk5YzVlMi1lNjcyLTQyYTMtYTI4NC1lMGMzM2NjM2E1M2IiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Field Service Technician II - Installation Team,"Canon U.S.A., Inc.",,"Overland Park, Kansas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj03ODAzOTUzMTJiM2UtMzA2MzItMzg0NTU2MzgmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIzYTAzNGZmNS05YjU4LTRlZjAtYjk2ZS0yNjJkNzgyMDczNzgiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIEluc3RhbGxhdGlvbiBUZWFtIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Field Service Technician II,"Canon U.S.A., Inc.",,"Roseland, New Jersey",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj04MDdiNmZiMGI2YTUtMzA2MzItMzg5Njg0ODMmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI5MjQyYWUxNS03OGNjLTQ3MmItYTM2YS1kZDRjZjgxOTQ3OTMiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Field Service Technician II,"Canon U.S.A., Inc.",,"Portland, Maine",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1iNTBmNTFkMmZhYjQtMzA2MzItMzkxOTMyMDcmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI3NTkzNjdhNS0zMjFlLTRhNGEtYjdhYy0wNWZkNDAwM2FiYmMiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Field Service Technician II - Production Equipment,"Canon U.S.A., Inc.",,"Dublin, Ohio",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1jYjU5ZGE1Y2YzMjItMzA2MzItMzkzMjE5MTcmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJmYWY3MDM5NC1jYzc3LTQwNjctOTRiZi05OTRjNmIwMWQ2ZWIiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIFByb2R1Y3Rpb24gRXF1aXBtZW50Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Field Service Technician II - Production Equipment,"Canon U.S.A., Inc.",,"Dublin, Ohio",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj03YTkxZGMxYzBlY2YtMzA2MzItMzg0NTU2NDYmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI1YmE5MmQwMy0zN2E5LTRmMjItYjA5MC0wOGMyY2U1OTJlNjIiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIFByb2R1Y3Rpb24gRXF1aXBtZW50Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Field Service Technician II - Production Equipment,"Canon U.S.A., Inc.",,"Waukesha, Wisconsin",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj0yZTZkOTgyMTcwMGQtMzA2MzItMzkyMjEwMjEmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI1ZDUyZTQ1NS02MmYwLTRiZWMtYWU4MC0zYjUwOWM3MTlmZWYiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIFByb2R1Y3Rpb24gRXF1aXBtZW50Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Field Service Technician II - Production Equipment,"Canon U.S.A., Inc.",,"Eagan, Minnesota",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj00OTk0Y2RmYzVmMjctMzA2MzItMzgxOTI4MzAmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJlMTE2NjQzZC1kMzJhLTRiM2UtODdjZS1mNDZiZWY5Y2JiNGEiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSSAtIFByb2R1Y3Rpb24gRXF1aXBtZW50Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Technical Advisor - Professional Technology & Support,"Canon U.S.A., Inc.",,"Burbank, California",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1iZDUzOWJjMGI1NmUtMzA2MzItMzgwNTIxMDEmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIxODM2ZTExMi00YjFlLTQ2ZjYtYjk4NC04Zjk4ZjI4ZjMzMTAiLCJqb2JUaXRsZSI6IlRlY2huaWNhbCBBZHZpc29yIC0gUHJvZmVzc2lvbmFsIFRlY2hub2xvZ3kgJiBTdXBwb3J0Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Sr. Account Executive Commercial Print,"Canon U.S.A., Inc.",,"Walnut Creek, California",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1hNGI4NjlhY2M1OGQtMzA2MzItMzg4OTE4ODQmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIxMDBmMWJkMC0yZjNjLTRjNTEtOWJkYS0wOTE1M2UzZGNmM2QiLCJqb2JUaXRsZSI6IlNyLiBBY2NvdW50IEV4ZWN1dGl2ZSBDb21tZXJjaWFsIFByaW50Iiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Field Service Technician III Copiers & Printers (Digital Imaging Equipment),"Canon U.S.A., Inc.",,"San Jose, California",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj0yNzY5OGZjNTdlYzItMzA2MzItMzc4Njk0NjkmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJhMzFmM2JmZS1iODEyLTQyNTItOWJjYy00NWNkYTk2ZTA2MmYiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiBJSUkgQ29waWVycyAmIFByaW50ZXJzIChEaWdpdGFsIEltYWdpbmcgRXF1aXBtZW50KSIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Trainer/Course Development (Technical/Semiconductor),"Canon U.S.A., Inc.",,"San Jose, California",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj03NDM0NmU3MjY3NjctMzA2MzItMzg0ODYwNTkmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI3ZDNkNGYwYi1kN2M3LTQyNmUtOTAwNC1kYzdmZWFkNmMwMWUiLCJqb2JUaXRsZSI6IlRyYWluZXIvQ291cnNlIERldmVsb3BtZW50IChUZWNobmljYWwvU2VtaWNvbmR1Y3RvcikiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Systems & Technical Trainer,"Canon U.S.A., Inc.",,"Jamesburg, New Jersey",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj02ZWUwZjUzNTQwNDEtMzA2MzItMzkwNzgwNDImanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI4Y2ZjZjM3NC05ZTM4LTQ3ZDgtOTdkNS0yNDk5YjI0OTg1NmYiLCJqb2JUaXRsZSI6IlN5c3RlbXMgJiBUZWNobmljYWwgVHJhaW5lciIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Technical Trainer,"Canon U.S.A., Inc.",,"Itasca, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj05ZjdmMTMzMTcyZDQtMzA2MzItMzkxMTIyMzMmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIwMWYyMTIxNy04YjFkLTQ2YTgtYTE3Yi02ZmQxY2E2ZjM0Y2UiLCJqb2JUaXRsZSI6IlRlY2huaWNhbCBUcmFpbmVyIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
